537,998264228,1021271979
482,29535271,805463671
741,705404461,1053753151
389,987451590,41381215
685,156124980,519122622
408,232068844,136391761
481,380996093,206922179
185,269726367,179791268
389,555048197,208228900
704,44601456,317710482
537,461938843,528228217
408,984815799,224122183
297,101128760,344558544
333,307875402,531277132
500,470628369,415461578
407,238417891,879750656
537,384253694,180676434
352,322488851,421560846
370,63096656,75506096
500,936349994,334508494
704,913595935,107536218
444,438347893,265331166
259,421082186,692860154
704,487155704,431512959
352,538292243,351635946
371,211019615,166312700
389,672893669,61789600
204,936606711,503916818
371,716703057,308834774
296,272425520,694761752
463,734232814,344072612
407,195307686,303075860
333,361642643,134610467
315,255804209,487721036
352,230769366,392713990
259,562540062,716479374
649,93371860,966319682
574,720982273,869941402
538,1005277055,135840516
315,23043329,502382464
241,705740788,436276144
555,177943442,425250082
444,74064826,820399498
351,594014702,464031234
296,795844612,817082651
167,843610784,166501389
241,893005641,383240886
629,518861492,900247719
370,1816009,983976747
352,829913024,1004192352
408,421485591,512127427
204,929196178,748615389
537,259286233,692616620
296,423203688,113162991
481,697074228,594975950
371,173139002,797115332
389,137329296,218267077
426,204704247,972986928
482,1059444401,949314622
722,332667517,1011686855
259,715232204,879075255
334,400912686,259170335
314,890436115,853766894
241,246938994,186922687
148,343467742,854121486
482,355861960,346549781
352,762971741,97837275
463,502396627,628781729
426,103253766,41632016
278,294024298,924908159
574,927669674,381640624
352,52169698,571921275
593,723819959,406331285
241,908180512,657021474
537,952386531,956036386
315,269236391,730746411
426,47945304,606482015
574,178553856,364350393
611,120240595,154770999
333,1041432557,230042610
537,56062830,3870064
240,426886164,965387785
686,892951763,506396333
352,1053055983,870313875
334,79434733,291825999
463,1051962620,945123942
389,471123084,456711999
352,331987423,907099914
204,226338276,377289347
370,738380002,509580889
666,34049344,280722704
314,18611099,141218376
555,872788095,792283561
556,315525336,843199080
314,471326988,610753623
425,257460731,818344007
315,933786775,516054950
315,700577430,444718616
334,400243137,259825568
259,520450457,705952873
204,256772476,697248832
352,640974615,62725539
260,942444462,354109389
222,743422630,137688363
333,104079713,412909736
315,327561236,634647452
278,517921795,459109021
370,20768110,878123135
574,913018615,263499679
518,424535013,932955537
222,768398929,1073494565
314,239969143,385182039
555,115971584,64366788
148,857021077,814114228
223,99465423,932374533
500,391453103,869948456
481,91268644,868007494
648,89835464,248209106
222,113734961,993285943
500,3855535,1056253562
426,1020751182,375375043
297,342435005,115931605
315,476324339,849075742
445,813321748,967522520
407,454455109,971944107
352,781045392,793445132
445,99633183,685293566
426,701483173,95174971
260,176104221,703277362
408,882432662,436642601
370,536384217,461837069
222,450514116,851458539
592,301570611,138202259
240,581233572,727917709
240,607307779,365687953
408,536253812,1056222422
370,1039440968,372561246
371,662305131,1059729561
351,771614126,948771831
314,789931456,654949467
203,1024689706,539236553
352,115338527,658656765
204,1053373903,694114962
222,164563478,930716525
389,1015538334,1001886480
500,787653963,628955766
389,237911047,500332318
444,991217667,35140195
315,118489191,759995409
611,891109159,994115953
389,365709427,367760238
444,201861132,675659625
574,197459195,392720141
222,200111775,110159517
241,284277014,428600329
463,106801325,940156867
389,539666576,959217021
944,976018620,869604722
685,1023454740,567766079
204,617655216,330787032
389,142194971,828716222
389,592494142,206028877
223,207801470,579665020
445,1067287656,791627961
500,812833065,907767459
408,267157382,645341808
259,990421881,695383766
518,254106634,347029089
351,1072027963,498385605
444,408374407,114311221
370,924316227,719823687
519,652180507,557304370
538,1014881330,754200154
463,186696918,409446576
333,218427604,991587400
426,432757525,111231611
333,592329437,472551044
203,906626285,267439372
222,899745270,651638496
277,421669239,488355339
259,982456275,910357988
204,399420236,566488293
444,1029398532,178365065
352,739737871,809967435
370,1073272242,221929945
593,281551337,496151041
296,159929162,246691646
463,443402553,407539969
648,348831800,31707104
740,810814795,553841011
278,720214206,1035012091
259,621894334,567774163
463,1035221157,1045009688
371,41649070,914154966
241,250740160,823003941
260,175556224,509887658
222,570006319,698174479
222,516429240,941344413
408,778994258,919397572
259,17398864,1041628169
574,776263976,367104574
648,967709688,928161203
222,666027357,282794057
556,859227507,279114328
611,56643369,414638502
296,176652520,705375116
204,603380626,673975122
519,154820069,375688509
203,969796148,1062492359
408,454248670,367387252
445,897354175,935292826
204,555833623,1050241454
203,761198225,28875871
278,334510090,183089222
426,844044029,271830796
204,424709241,755604643
425,601752541,50567907
722,1066881020,619069303
222,657451071,872699196
333,541210602,74056696
408,552974999,334557374
408,577137830,725080684
240,485739159,765716300
241,109042426,880436303
482,850200880,469679146
315,246050768,479452393
371,757184605,954226678
371,123393540,123809524
204,494752965,1058568409
203,748955541,988216186
370,26477216,875303582
371,861568109,18199373
315,568023666,165984254
630,978711199,57115242
333,1067422770,956601301
222,730736936,753704197
241,982066653,531649717
204,256720075,262773552
500,628965620,55814351
352,478993526,366512376
314,200792329,246866965
315,539775421,392944761
222,115656638,494904944
703,1028302510,16817678
315,472030122,304530510
260,499626055,168068667
277,435590932,121448307
797,247037873,405503172
241,276979202,578193784
333,908764668,72475633
204,1067939751,964806257
500,709604381,470312943
352,141619855,774107092
352,557574628,390443483
352,859221946,107584756
574,827826001,241398626
259,134005659,551647574
407,771677701,387049438
407,771678011,664742488
352,600453834,1036640073
592,542340822,868716899
222,91044965,726107761
389,179272573,368617967
204,635505978,982539233
333,907584570,573525989
315,879927011,1013893223
240,1051270241,839965788
370,385097078,624761798
370,1018498606,246768568
260,501204848,291456198
370,600092990,969537560
500,525426240,857113335
315,470591972,769081675
352,546707008,89799786
370,296354944,1032504059
445,181682428,335147534
370,844209887,998146780
259,779926846,578885269
352,273150467,568207619
425,1060392560,654328556
352,616826090,253138060
315,695976151,1071401470
185,924422995,525518133
296,432640539,283387321
241,504094665,250545574
556,810280539,411897266
630,864798041,451591649
240,614966287,975501802
259,793531996,5597751
407,181650311,186105435
278,212736232,998980308
463,983932682,1012896792
630,556002710,1003973963
204,439098148,187882528
222,857781274,942011627
574,366849936,578924558
315,612762468,118852344
297,847814473,487439078
223,823110878,350836028
204,832883164,428913989
259,437178615,929749925
278,730234301,1008100609
334,189617395,537546296
259,525783192,841431720
352,785197364,440545241
186,795159445,279205142
389,1066493271,594652719
241,907546974,921943000
352,30030320,380862983
389,668237529,475932755
389,14768460,136491193
445,416424913,220953771
333,76479652,937079922
407,367038448,623319754
445,187828008,763817810
648,12467552,860602179
222,738716765,869775254
352,979044882,1023697813
259,399662832,42822452
537,416190575,530690440
463,941859533,934347332
278,354294894,707520415
296,870023788,707042350
204,302946907,576600665
352,636075003,640388584
408,458414471,818054808
315,565575584,260363375
593,962258101,571490283
297,107108245,40519907
444,655835596,286913746
241,13645114,100149922
333,274299582,115373116
334,287963264,416170243
574,230218596,204349661
259,713196285,269534836
370,1022861116,720150122
333,798410006,456458191
463,185036786,76906133
296,965752369,223197343
537,171818255,260002736
223,881567647,679475754
371,449561872,268209888
203,645561508,766826728
297,424416383,224674906
407,106844728,996553002
556,359691284,318719886
260,464735486,1013013426
259,1025821442,904678635
352,798444685,779660932
445,717328833,685248884
334,708260361,125394544
333,905804614,1063927616
704,383205975,1051279702
334,406102621,363290851
407,39418778,675150868
278,657196521,357784992
426,534511430,277958337
296,944129862,46787007
222,530626664,328050009
574,401875322,195596839
333,193950124,258075060
333,193776031,846319510
389,839756162,461728537
222,885049229,965078048
315,608406348,267827224
278,335194189,640870416
333,4649954,669736620
333,204910493,769991268
500,824600748,433236373
315,846898549,183955426
315,420328124,915987310
426,247070825,517156837
315,1036588942,47708464
278,461556515,251906232
556,273757030,1068659221
574,92617873,402358801
223,852744682,431376575
333,607631628,636399630
371,277324680,91155893
593,447528237,495227361
537,210837653,910980968
370,315985278,389318788
500,958763212,1062661863
500,1038635691,828731295
407,1073604774,352665062
296,862335797,520492041
389,555019366,1042600554
370,321158897,604744444
204,905582929,644925128
352,901259609,42999416
463,1023975400,481147132
204,592782722,1035393702
278,217697143,25364143
518,873119783,574140879
204,259138907,292927441
222,809175610,86357184
296,700018694,544029346
204,117008013,671265947
408,924474971,690568274
574,533834339,758653761
611,579831316,530824809
333,371176820,1054930045
241,166110499,1037628993
574,94875236,680719344
222,366344703,495297742
352,499331482,445324724
222,364050337,939546425
407,949229200,732720706
